periodo,idnoremp,ciiu4,idact,seccion,gastos_tot,gasprogesamb,actinv1,actinv2,actinv3,actinv4,actinv5,actinv6,actinv7,actinv8,actgast1,actgast2,actgast3,actgast4,actgast5,actgast6,actgast7,actgast8,actgast9,actnom,persamb,idnorempan,fuen_ag_tot,wtoteconsum
2022,,,,N3 Obtención y suministro de personal,12583431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,14609.0,,
2022,,,,N3 Obtención y suministro de personal,159276340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,14612.0,,
2022,,,,N3 Obtención y suministro de personal,12967113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,14618.0,,
2022,,,,N3 Obtención y suministro de personal,3079517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,13146.0,,
2022,,,,N3 Obtención y suministro de personal,5520061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,14642.0,,
2022,,,,N3 Obtención y suministro de personal,12885320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,14286.0,,
2022,,,,N3 Obtención y suministro de personal,5336635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,20629.0,,
2022,,,,N3 Obtención y suministro de personal,4849214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,14665.0,,
2022,,,,N3 Obtención y suministro de personal,1690886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,14675.0,,
2022,,,,N3 Obtención y suministro de personal,14514430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,11621.0,,
2022,,,,N3 Obtención y suministro de personal,15953405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,21078.0,,
2022,,,,N3 Obtención y suministro de personal,19788206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,18480.0,,
2022,,,,N3 Obtención y suministro de personal,26010686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,14762.0,,
2022,,,,N3 Obtención y suministro de personal,6276950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,14763.0,,
2022,,,,N3 Obtención y suministro de personal,24784709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,17987.0,,
2022,,,,N3 Obtención y suministro de personal,2474396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de provisión de talento humano,0.0,11861.0,,
2022,,,,N3 Obtención y suministro de personal,54207826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,14226.0,,
2022,,,,N3 Obtención y suministro de personal,6497717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,14787.0,,
2022,,,,N3 Obtención y suministro de personal,3612955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,21044.0,,
2022,,,,N3 Obtención y suministro de personal,15084403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,14815.0,,
2022,,,,N3 Obtención y suministro de personal,1686014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,14846.0,,
2022,,,,N3 Obtención y suministro de personal,12251903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,14859.0,,
2022,,,,N3 Obtención y suministro de personal,37044762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,21046.0,,
2022,,,,N3 Obtención y suministro de personal,13578796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,21047.0,,
2022,,,,N3 Obtención y suministro de personal,31865207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,14912.0,,
2022,,,,N3 Obtención y suministro de personal,5495999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,14919.0,,
2022,,,,N3 Obtención y suministro de personal,15052624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,18498.0,,
2022,,,,N3 Obtención y suministro de personal,26477874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,21049.0,,
2022,,,,N3 Obtención y suministro de personal,780914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,16461.0,,
2022,,,,N3 Obtención y suministro de personal,11417133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,14616.0,,
2022,,,,N3 Obtención y suministro de personal,2742821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,15021.0,,
2022,,,,N3 Obtención y suministro de personal,19946737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,13008.0,,
2022,,,,N3 Obtención y suministro de personal,8098924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,15038.0,,
2022,,,,N3 Obtención y suministro de personal,20442910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,15053.0,,
2022,,,,N3 Obtención y suministro de personal,11663155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,11809.0,,
2022,,,,N3 Obtención y suministro de personal,14641683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,10129.0,,
2022,,,,N3 Obtención y suministro de personal,10086718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,15080.0,,
2022,,,,N3 Obtención y suministro de personal,16509009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,19838.0,,
2022,,,,N3 Obtención y suministro de personal,7669436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,15104.0,,
2022,,,,N3 Obtención y suministro de personal,17238476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,11831.0,,
2022,,,,N3 Obtención y suministro de personal,948105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,20649.0,,
2022,,,,N3 Obtención y suministro de personal,16619835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,19480.0,,
2022,,,,N3 Obtención y suministro de personal,37750049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,11834.0,,
2022,,,,N3 Obtención y suministro de personal,55580905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,21065.0,,
2022,,,,N3 Obtención y suministro de personal,139089157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,15136.0,,
2022,,,,N3 Obtención y suministro de personal,3188314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,12599.0,,
2022,,,,N3 Obtención y suministro de personal,1898538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,11846.0,,
2022,,,,N3 Obtención y suministro de personal,7337720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,21069.0,,
2022,,,,N3 Obtención y suministro de personal,20369635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,15182.0,,
2022,,,,N3 Obtención y suministro de personal,14151480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,11868.0,,
2022,,,,N3 Obtención y suministro de personal,8523299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,11873.0,,
2022,,,,N3 Obtención y suministro de personal,4849607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,15220.0,,
2022,,,,N3 Obtención y suministro de personal,4793124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,15275.0,,
2022,,,,N3 Obtención y suministro de personal,16138104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,15305.0,,
2022,,,,N3 Obtención y suministro de personal,16399781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,15337.0,,
2022,,,,N3 Obtención y suministro de personal,21436500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,18167.0,,
2022,,,,N3 Obtención y suministro de personal,151617742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,14218.0,,
2022,,,,N3 Obtención y suministro de personal,40181032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,20613.0,,
2022,,,,N3 Obtención y suministro de personal,20521360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,11991.0,,
2022,,,,N3 Obtención y suministro de personal,5429676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,11996.0,,
2022,,,,N3 Obtención y suministro de personal,140170027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,13961.0,,
2022,,,,N3 Obtención y suministro de personal,5616385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otras actividades profesionales, científicas y técnicas n.c.p.",0.0,10281.0,,
2022,,,,N3 Obtención y suministro de personal,11187032,2685,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,Otras actividades de provisión de talento humano,0.0,14359.0,,
2022,,,,N3 Obtención y suministro de personal,63319380,750,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Actividades de empresas de servicios temporales,0.0,12923.0,,
2022,,,,N3 Obtención y suministro de personal,7623660,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Otras actividades de provisión de talento humano,0.0,12914.0,,
2022,,,,N3 Obtención y suministro de personal,111752074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de provisión de talento humano,0.0,10952.0,,
2022,,,,N3 Obtención y suministro de personal,8140056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de tecnologías de información y actividades de servicios informáticos,0.0,10966.0,,
2022,,,,N3 Obtención y suministro de personal,61993215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de provisión de talento humano,0.0,10972.0,,
2022,,,,N3 Obtención y suministro de personal,5351529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de provisión de talento humano,0.0,10978.0,,
2022,,,,N3 Obtención y suministro de personal,4440089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de provisión de talento humano,0.0,10980.0,,
2022,,,,N3 Obtención y suministro de personal,99160616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de provisión de talento humano,0.0,20741.0,,
2022,,,,N3 Obtención y suministro de personal,54213254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de provisión de talento humano,0.0,20746.0,,
2022,,,,N3 Obtención y suministro de personal,13529208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de provisión de talento humano,0.0,11007.0,,
2022,,,,N3 Obtención y suministro de personal,187991269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otras actividades profesionales, científicas y técnicas n.c.p.",0.0,17961.0,,
2022,,,,N3 Obtención y suministro de personal,5535075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Construcción de edificios residenciales,0.0,17962.0,,
2022,,,,N3 Obtención y suministro de personal,7998936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de provisión de talento humano,0.0,11022.0,,
2022,,,,N3 Obtención y suministro de personal,18693495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,20855.0,,
2022,,,,N3 Obtención y suministro de personal,2764458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,12256.0,,
2022,,,,N3 Obtención y suministro de personal,6835754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de provisión de talento humano,0.0,12273.0,,
2022,,,,N3 Obtención y suministro de personal,3684607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de provisión de talento humano,0.0,12300.0,,
2022,,,,N3 Obtención y suministro de personal,1972322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de provisión de talento humano,0.0,12307.0,,
2022,,,,N3 Obtención y suministro de personal,6062463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de provisión de talento humano,0.0,12310.0,,
2022,,,,N3 Obtención y suministro de personal,42506430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Actividades de la práctica médica, sin internación",0.0,12317.0,,
2022,,,,N3 Obtención y suministro de personal,27480063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de provisión de talento humano,0.0,13443.0,,
2022,,,,N3 Obtención y suministro de personal,111974419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de provisión de talento humano,0.0,13446.0,,
2022,,,,N3 Obtención y suministro de personal,2946214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de provisión de talento humano,0.0,12470.0,,
2022,,,,N3 Obtención y suministro de personal,6796701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,13557.0,,
2022,,,,N3 Obtención y suministro de personal,5988414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de servicio de apoyo a las empresas n.c.p.,0.0,12586.0,,
2022,,,,N3 Obtención y suministro de personal,3662538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de provisión de talento humano,0.0,18358.0,,
2022,,,,N3 Obtención y suministro de personal,106768734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Publicidad,0.0,12706.0,,
2022,,,,N3 Obtención y suministro de personal,32408987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de provisión de talento humano,0.0,12912.0,,
2022,,,,N3 Obtención y suministro de personal,1705344042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,12903.0,,
2022,,,,N3 Obtención y suministro de personal,3084494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,12806.0,,
2022,,,,N3 Obtención y suministro de personal,4657888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,12835.0,,
2022,,,,N3 Obtención y suministro de personal,15083860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de provisión de talento humano,0.0,12841.0,,
2022,,,,N3 Obtención y suministro de personal,7196489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,12847.0,,
2022,,,,N3 Obtención y suministro de personal,76558551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,10250.0,,
2022,,,,N3 Obtención y suministro de personal,52616491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de provisión de talento humano,0.0,13944.0,,
2022,,,,N3 Obtención y suministro de personal,150215534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de asociaciones empresariales y de empleadores,0.0,13949.0,,
2022,,,,N3 Obtención y suministro de personal,4270543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,12924.0,,
2022,,,,N3 Obtención y suministro de personal,20010132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,12926.0,,
2022,,,,N3 Obtención y suministro de personal,7427043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de provisión de talento humano,0.0,12955.0,,
2022,,,,N3 Obtención y suministro de personal,18378702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,14969.0,,
2022,,,,N3 Obtención y suministro de personal,57461689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de provisión de talento humano,0.0,10247.0,,
2022,,,,N3 Obtención y suministro de personal,626372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de provisión de talento humano,0.0,13035.0,,
2022,,,,N3 Obtención y suministro de personal,3129757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de provisión de talento humano,0.0,14215.0,,
2022,,,,N3 Obtención y suministro de personal,450296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de provisión de talento humano,0.0,11953.0,,
2022,,,,N3 Obtención y suministro de personal,289675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de consultoría de gestión,0.0,13092.0,,
2022,,,,N3 Obtención y suministro de personal,57580254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de provisión de talento humano,0.0,14373.0,,
2022,,,,N3 Obtención y suministro de personal,357436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de administración empresarial,0.0,14387.0,,
2022,,,,N3 Obtención y suministro de personal,14795609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de servicio de apoyo a las empresas n.c.p.,0.0,19016.0,,
2022,,,,N3 Obtención y suministro de personal,15413180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,18013.0,,
2022,,,,N3 Obtención y suministro de personal,1829522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Limpieza general interior de edificios,0.0,15217.0,,
2022,,,,N3 Obtención y suministro de personal,3900640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de provisión de talento humano,0.0,18053.0,,
2022,,,,N3 Obtención y suministro de personal,67211275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,10219.0,,
2022,,,,N3 Obtención y suministro de personal,12585892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de provisión de talento humano,0.0,21033.0,,
2022,,,,N3 Obtención y suministro de personal,9007619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de provisión de talento humano,0.0,21004.0,,
2022,,,,N3 Obtención y suministro de personal,81600926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otras actividades profesionales, científicas y técnicas n.c.p.",0.0,10272.0,,
2022,,,,N3 Obtención y suministro de personal,3147574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,18194.0,,
2022,,,,N3 Obtención y suministro de personal,20266367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de sindicatos de empleados,0.0,18459.0,,
2022,,,,N3 Obtención y suministro de personal,13325068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,18460.0,,
2022,,,,N3 Obtención y suministro de personal,17175254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de provisión de talento humano,0.0,20620.0,,
2022,,,,N3 Obtención y suministro de personal,12700219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de provisión de talento humano,0.0,21015.0,,
2022,,,,N3 Obtención y suministro de personal,7681929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de provisión de talento humano,0.0,11577.0,,
2022,,,,N3 Obtención y suministro de personal,66965472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,14558.0,,
2022,,,,N3 Obtención y suministro de personal,79728752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,14559.0,,
2022,,,,N3 Obtención y suministro de personal,7213274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,14560.0,,
2022,,,,N3 Obtención y suministro de personal,4138424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de provisión de talento humano,0.0,20626.0,,
2022,,,,N3 Obtención y suministro de personal,1301903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de servicio de apoyo a las empresas n.c.p.,0.0,12859.0,,
2022,,,,N3 Obtención y suministro de personal,58654013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de servicio de apoyo a las empresas n.c.p.,0.0,14731.0,,
2022,,,,N3 Obtención y suministro de personal,40898222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,14740.0,,
2022,,,,N3 Obtención y suministro de personal,106380438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de provisión de talento humano,0.0,18665.0,,
2022,,,,N3 Obtención y suministro de personal,14884931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de provisión de talento humano,0.0,10242.0,,
2022,,,,N3 Obtención y suministro de personal,3461368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de provisión de talento humano,0.0,14922.0,,
2022,,,,N3 Obtención y suministro de personal,36158118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de provisión de talento humano,0.0,21050.0,,
2022,,,,N3 Obtención y suministro de personal,10823972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,14967.0,,
2022,,,,N3 Obtención y suministro de personal,2961302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,15421.0,,
2022,,,,N3 Obtención y suministro de personal,21923545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de empresas de servicios temporales,0.0,11849.0,,
2022,,,,N3 Obtención y suministro de personal,14962420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de provisión de talento humano,0.0,21073.0,,
2022,,,,N3 Obtención y suministro de personal,16862683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de provisión de talento humano,0.0,18152.0,,
2022,,,,N3 Obtención y suministro de personal,117727768,61052,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,Actividades de seguridad privada,1.0,13984.0,,
2022,,,,N3 Obtención y suministro de personal,173958509,58000,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,Actividades de seguridad privada,0.0,11068.0,,
2022,,,,N3 Obtención y suministro de personal,91605623,57000,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,Actividades de seguridad privada,1.0,13976.0,,
2022,,,,N3 Obtención y suministro de personal,273094324,42880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Transporte de carga por carretera,0.0,10407.0,,
2022,,,,N3 Obtención y suministro de personal,3048061,42776,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Actividades de seguridad privada,1.0,11132.0,,
2022,,,,N3 Obtención y suministro de personal,216621507,41000,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,Actividades de seguridad privada,1.0,13983.0,,
2022,,,,N3 Obtención y suministro de personal,104947636,32723,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,Actividades de seguridad privada,0.0,14119.0,,
2022,,,,N3 Obtención y suministro de personal,304628378,29044,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,Actividades de seguridad privada,0.0,11141.0,,
2022,,,,N3 Obtención y suministro de personal,204525748,27144,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,Actividades de seguridad privada,1.0,13967.0,,
2022,,,,N3 Obtención y suministro de personal,38039332,25222,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,Actividades de seguridad privada,0.0,13968.0,,
2022,,,,N3 Obtención y suministro de personal,146204097,25000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Actividades de seguridad privada,1.0,11070.0,,
2022,,,,N3 Obtención y suministro de personal,20703902,23579,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,Actividades de seguridad privada,1.0,18299.0,,
2022,,,,N3 Obtención y suministro de personal,28590950,20335,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,Actividades de seguridad privada,1.0,13980.0,,
2022,,,,N3 Obtención y suministro de personal,248837414,19650,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,Actividades de seguridad privada,0.0,13161.0,,
2022,,,,N3 Obtención y suministro de personal,81388942,19292,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,Actividades de seguridad privada,0.0,13435.0,,
2022,,,,N3 Obtención y suministro de personal,80369451,19057,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Actividades de seguridad privada,0.0,14454.0,,
2022,,,,N3 Obtención y suministro de personal,13717308,18000,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,Actividades de seguridad privada,0.0,14841.0,,
